regulation of response to stress,regulation of response to wounding,positive regulation of signal transduction by p53 class mediator,muscle contraction,detoxification of copper ion,immune response,hallmark inflammatory response,epithelium development,tissue development,cell adhesion,cell migration,response to stimulus,cellular response to stress,regulation of growth,regulation of cell population proliferation,intermediate filament cytoskeleton organization,S,G2/M ,G2/M transition of mitotic cell cycle,cell cycle G1/S phase transition,detection of mechanical stimulus,ATP-dependent chromatin remodeler activity,Cytoskeleton,P53 Pathway,Apoptosis,Inflamation
,,,,,,,,,,,MAEL,,,,,,,,,,,,,,
,,,,,,,,,,,RARRES2,,,,,,,,,,,,,,
,,,,,,,,,,,CHAF1A,,,,,,,,,,,,,,
,,,,,,,,,,,LGALS3,,,,,,,,,,,,,,
,,,,,,,,,,,UBXN6,,,,,,,,,,,,,,
,,,,,,,,,,,RTEL1-TNFRSF6B,,,,,,,,,,,,,,
,,,,,,,,,,,SPO11,,,,,,,,,,,,,,
,,,,,,,,,,,RASGRF1,,,,,,,,,,,,,,
,,,,,,,,,,,CETN2,,,,,,,,,,,,,,
,,,,,,,,,,,KIR2DS5,,,,,,,,,,,,,,
,,,,,,,,,,,LCN8,,,,,,,,,,,,,,
,,,,,,,,,,,HDGFL2,,,,,,,,,,,,,,
,,,,,,,,,,,NPNT,,,,,,,,,,,,,,
,,,,,,,,,,,FOXJ1,,,,,,,,,,,,,,
,,,,,,,,,,,CCL14,,,,,,,,,,,,,,
,,,,,,,,,,,ATG14,,,,,,,,,,,,,,
,,,,,,,,,,,POLR3D,,,,,,,,,,,,,,
,,,,,,,,,,,ZFYVE26,,,,,,,,,,,,,,
,,,,,,,,,,,MC1R,,,,,,,,,,,,,,
,,,,,,,,,,,CTSH,,,,,,,,,,,,,,
,,,,,,,,,,,RBM38,,,,,,,,,,,,,,
,,,,,,,,,,,LRG1,,,,,,,,,,,,,,
,,,,,,,,,,,RTN4RL1,,,,,,,,,,,,,,
,,,,,,,,,,,TRPV4,,,,,,,,,,,,,,
,,,,,,,,,,,CLCN2,,,,,,,,,,,,,,
,,,,,,,,,,,CRISP3,,,,,,,,,,,,,,
,,,,,,,,,,,DEFB121,,,,,,,,,,,,,,
,,,,,,,,,,,DEFB123,,,,,,,,,,,,,,
,,,,,,,,,,,DEFB124,,,,,,,,,,,,,,
,,,,,,,,,,,SLC12A3,,,,,,,,,,,,,,
,,,,,,,,,,,WNT2B,,,,,,,,,,,,,,
,,,,,,,,,,,TM9SF4,,,,,,,,,,,,,,
,,,,,,,,,,,OVCA2,,,,,,,,,,,,,,
,,,,,,,,,,,HIC1,,,,,,,,,,,,,,
,,,,,,,,,,,CDC7,,,,,,,,,,,,,,
,,,,,,,,,,,PLA2G10,,,,,,,,,,,,,,
,,,,,,,,,,,CCL15-CCL14,,,,,,,,,,,,,,
,,,,,,,,,,,GUCY1A1,,,,,,,,,,,,,,
,,,,,,,,,,,GPR52,,,,,,,,,,,,,,
,,,,,,,,,,,CLDN3,,,,,,,,,,,,,,
,,,,,,,,,,,SMYD3,,,,,,,,,,,,,,
,,,,,,,,,,,SULF2,,,,,,,,,,,,,,
,,,,,,,,,,,FBXO9,,,,,,,,,,,,,,
,,,,,,,,,,,DLEC1,,,,,,,,,,,,,,
,,,,,,,,,,,OPN4,,,,,,,,,,,,,,
,,,,,,,,,,,BNIP3,,,,,,,,,,,,,,
,,,,,,,,,,,SRR,,,,,,,,,,,,,,
,,,,,,,,,,,HERPUD1,,,,,,,,,,,,,,
,,,,,,,,,,,CYP2E1,,,,,,,,,,,,,,
,,,,,,,,,,,FGF7,,,,,,,,,,,,,,
,,,,,,,,,,,HILPDA,,,,,,,,,,,,,,
,,,,,,,,,,,HPRT1,,,,,,,,,,,,,,
,,,,,,,,,,,GNB5,,,,,,,,,,,,,,
,,,,,,,,,,,ZC3H12A,,,,,,,,,,,,,,
,,,,,,,,,,,CPNE3,,,,,,,,,,,,,,
,,,,,,,,,,,ATOH7,,,,,,,,,,,,,,
,,,,,,,,,,,PPP4R3A,,,,,,,,,,,,,,
,,,,,,,,,,,WFDC12,,,,,,,,,,,,,,
,,,,,,,,,,,PI3,,,,,,,,,,,,,,
,,,,,,,,,,,GUCY1B1,,,,,,,,,,,,,,
,,,,,,,,,,,SEMG1,,,,,,,,,,,,,,
,,,,,,,,,,,SEMG2,,,,,,,,,,,,,,
,,,,,,,,,,,SEMA6A,,,,,,,,,,,,,,
,,,,,,,,,,,DEFB116,,,,,,,,,,,,,,
,,,,,,,,,,,DEFB118,,,,,,,,,,,,,,
,,,,,,,,,,,DEFB119,,,,,,,,,,,,,,
,,,,,,,,,,,GALP,,,,,,,,,,,,,,
,,,,,,,,,,,CFAP69,,,,,,,,,,,,,,
,,,,,,,,,,,HMCN1,,,,,,,,,,,,,,
,,,,,,,,,,,GLTP,,,,,,,,,,,,,,
,,,,,,,,,,,TACR2,,,,,,,,,,,,,,
,,,,,,,,,,,RIPK1,,,,,,,,,,,,,,
,,,,,,,,,,,ESR2,,,,,,,,,,,,,,
,,,,,,,,,,,CPNE2,,,,,,,,,,,,,,
,,,,,,,,,,,PDC,,,,,,,,,,,,,,
,,,,,,,,,,,MIR320B1,,,,,,,,,,,,,,
,,,,,,,,,,,FZD3,,,,,,,,,,,,,,
,,,,,,,,,,,MUL1,,,,,,,,,,,,,,
,,,,,,,,,,,KIR2DS2,,,,,,,,,,,,,,
,,,,,,,,,,,CDA,,,,,,,,,,,,,,
,,,,,,,,,,,PINK1,,,,,,,,,,,,,,
,,,,,,,,,,,ABCC6,,,,,,,,,,,,,,
,,,,,,,,,,,CTH,,,,,,,,,,,,,,
,,,,,,,,,,,TRADD,,,,,,,,,,,,,,
,,,,,,,,,,,CAMK1D,,,,,,,,,,,,,,
,,,,,,,,,,,ID3,,,,,,,,,,,,,,
,,,,,,,,,,,MCM8,,,,,,,,,,,,,,
,,,,,,,,,,,MICU1,,,,,,,,,,,,,,
,,,,,,,,,,,MAPK13,,,,,,,,,,,,,,
,,,,,,,,,,,IKBKB,,,,,,,,,,,,,,
,,,,,,,,,,,CEACAM1,,,,,,,,,,,,,,
,,,,,,,,,,,SPINDOC,,,,,,,,,,,,,,
,,,,,,,,,,,RBP4,,,,,,,,,,,,,,
,,,,,,,,,,,FZD1,,,,,,,,,,,,,,
,,,,,,,,,,,COL4A6,,,,,,,,,,,,,,
,,,,,,,,,,,CAV1,,,,,,,,,,,,,,
,,,,,,,,,,,APCS,,,,,,,,,,,,,,
,,,,,,,,,,,CRP,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV10-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV11-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV10-2,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV6-5,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV7-4,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV5-4,,,,,,,,,,,,,,
,,,,,,,,,,,LRRN4,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV6-6,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV5-5,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV6-7,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV7-6,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV5-6,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV6-8,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV7-7,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV5-7,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV7-9,,,,,,,,,,,,,,
,,,,,,,,,,,ATRN,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV13,,,,,,,,,,,,,,
,,,,,,,,,,,TRIAP1,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV10-3,,,,,,,,,,,,,,
,,,,,,,,,,,FCRL6,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV11-3,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV12-3,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV12-4,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV12-5,,,,,,,,,,,,,,
,,,,,,,,,,,NFE2L3,,,,,,,,,,,,,,
,,,,,,,,,,,POU4F2,,,,,,,,,,,,,,
,,,,,,,,,,,DYNLL1,,,,,,,,,,,,,,
,,,,,,,,,,,CBX3,,,,,,,,,,,,,,
,,,,,,,,,,,SLAMF8,,,,,,,,,,,,,,
,,,,,,,,,,,WDR48,,,,,,,,,,,,,,
,,,,,,,,,,,CEACAM8,,,,,,,,,,,,,,
,,,,,,,,,,,SAA4,,,,,,,,,,,,,,
,,,,,,,,,,,SAA2-SAA4,,,,,,,,,,,,,,
,,,,,,,,,,,SAA2,,,,,,,,,,,,,,
,,,,,,,,,,,PSMA2,,,,,,,,,,,,,,
,,,,,,,,,,,OR4M1,,,,,,,,,,,,,,
,,,,,,,,,,,PRIMPOL,,,,,,,,,,,,,,
,,,,,,,,,,,OR6J1,,,,,,,,,,,,,,
,,,,,,,,,,,OR10G3,,,,,,,,,,,,,,
,,,,,,,,,,,SLAMF9,,,,,,,,,,,,,,
,,,,,,,,,,,CRIPTO,,,,,,,,,,,,,,
,,,,,,,,,,,XAB2,,,,,,,,,,,,,,
,,,,,,,,,,,TIMP3,,,,,,,,,,,,,,
,,,,,,,,,,,OR5F1,,,,,,,,,,,,,,
,,,,,,,,,,,OR8H3,,,,,,,,,,,,,,
,,,,,,,,,,,OR8K5,,,,,,,,,,,,,,
,,,,,,,,,,,OR5J2,,,,,,,,,,,,,,
,,,,,,,,,,,ATP1A1,,,,,,,,,,,,,,
,,,,,,,,,,,OR10Q1,,,,,,,,,,,,,,
,,,,,,,,,,,TBX21,,,,,,,,,,,,,,
,,,,,,,,,,,OR4D11,,,,,,,,,,,,,,
,,,,,,,,,,,OXR1,,,,,,,,,,,,,,
,,,,,,,,,,,RETN,,,,,,,,,,,,,,
,,,,,,,,,,,WNT10B,,,,,,,,,,,,,,
,,,,,,,,,,,SIRT5,,,,,,,,,,,,,,
,,,,,,,,,,,FCER2,,,,,,,,,,,,,,
,,,,,,,,,,,SMC3,,,,,,,,,,,,,,
,,,,,,,,,,,ABCC1,,,,,,,,,,,,,,
,,,,,,,,,,,DHH,,,,,,,,,,,,,,
,,,,,,,,,,,IL21,,,,,,,,,,,,,,
,,,,,,,,,,,TUBA1B,,,,,,,,,,,,,,
,,,,,,,,,,,FES,,,,,,,,,,,,,,
,,,,,,,,,,,HLA-DQA2,,,,,,,,,,,,,,
,,,,,,,,,,,WNT7B,,,,,,,,,,,,,,
,,,,,,,,,,,HLA-DQB2,,,,,,,,,,,,,,
,,,,,,,,,,,PECAM1,,,,,,,,,,,,,,
,,,,,,,,,,,LRRC8E,,,,,,,,,,,,,,
,,,,,,,,,,,APOBEC3A,,,,,,,,,,,,,,
,,,,,,,,,,,PRSS3,,,,,,,,,,,,,,
,,,,,,,,,,,HLA-DOB,,,,,,,,,,,,,,
,,,,,,,,,,,MAP2K7,,,,,,,,,,,,,,
,,,,,,,,,,,SREBF2,,,,,,,,,,,,,,
,,,,,,,,,,,SLC25A25,,,,,,,,,,,,,,
,,,,,,,,,,,ADNP,,,,,,,,,,,,,,
,,,,,,,,,,,NSD2,,,,,,,,,,,,,,
,,,,,,,,,,,CGAS,,,,,,,,,,,,,,
,,,,,,,,,,,SAR1B,,,,,,,,,,,,,,
,,,,,,,,,,,ZDHHC1,,,,,,,,,,,,,,
,,,,,,,,,,,WFDC5,,,,,,,,,,,,,,
,,,,,,,,,,,HSD11B2,,,,,,,,,,,,,,
,,,,,,,,,,,AGRP,,,,,,,,,,,,,,
,,,,,,,,,,,DNAJB5,,,,,,,,,,,,,,
,,,,,,,,,,,PTP4A3,,,,,,,,,,,,,,
,,,,,,,,,,,BRCC3,,,,,,,,,,,,,,
,,,,,,,,,,,CHEK2,,,,,,,,,,,,,,
,,,,,,,,,,,ABCB4,,,,,,,,,,,,,,
,,,,,,,,,,,MAN1B1,,,,,,,,,,,,,,
,,,,,,,,,,,BLM,,,,,,,,,,,,,,
,,,,,,,,,,,CAMLG,,,,,,,,,,,,,,
,,,,,,,,,,,TERF2,,,,,,,,,,,,,,
,,,,,,,,,,,OR1J1,,,,,,,,,,,,,,
,,,,,,,,,,,OR1J2,,,,,,,,,,,,,,
,,,,,,,,,,,OR1J4,,,,,,,,,,,,,,
,,,,,,,,,,,OR1Q1,,,,,,,,,,,,,,
,,,,,,,,,,,OR1L1,,,,,,,,,,,,,,
,,,,,,,,,,,SSTR4,,,,,,,,,,,,,,
,,,,,,,,,,,THBD,,,,,,,,,,,,,,
,,,,,,,,,,,OR4F21,,,,,,,,,,,,,,
,,,,,,,,,,,GBA1,,,,,,,,,,,,,,
,,,,,,,,,,,CD209,,,,,,,,,,,,,,
,,,,,,,,,,,LIME1,,,,,,,,,,,,,,
,,,,,,,,,,,MAFA,,,,,,,,,,,,,,
,,,,,,,,,,,ABCB1,,,,,,,,,,,,,,
,,,,,,,,,,,GSDMD,,,,,,,,,,,,,,
,,,,,,,,,,,ACVR2B,,,,,,,,,,,,,,
,,,,,,,,,,,FBP1,,,,,,,,,,,,,,
,,,,,,,,,,,ATOX1,,,,,,,,,,,,,,
,,,,,,,,,,,GBF1,,,,,,,,,,,,,,
,,,,,,,,,,,RHOQ,,,,,,,,,,,,,,
,,,,,,,,,,,GLRA1,,,,,,,,,,,,,,
,,,,,,,,,,,OR10G6,,,,,,,,,,,,,,
,,,,,,,,,,,OR10G9,,,,,,,,,,,,,,
,,,,,,,,,,,LAG3,,,,,,,,,,,,,,
,,,,,,,,,,,HCN3,,,,,,,,,,,,,,
,,,,,,,,,,,CD4,,,,,,,,,,,,,,
,,,,,,,,,,,PKLR,,,,,,,,,,,,,,
,,,,,,,,,,,CR1L,,,,,,,,,,,,,,
,,,,,,,,,,,GPC3,,,,,,,,,,,,,,
,,,,,,,,,,,NAPRT,,,,,,,,,,,,,,
,,,,,,,,,,,PPIA,,,,,,,,,,,,,,
,,,,,,,,,,,CENPS,,,,,,,,,,,,,,
,,,,,,,,,,,MCOLN1,,,,,,,,,,,,,,
,,,,,,,,,,,AVPR2,,,,,,,,,,,,,,
,,,,,,,,,,,TRPM8,,,,,,,,,,,,,,
,,,,,,,,,,,HEXIM1,,,,,,,,,,,,,,
,,,,,,,,,,,DBNL,,,,,,,,,,,,,,
,,,,,,,,,,,SMPDL3B,,,,,,,,,,,,,,
,,,,,,,,,,,UVSSA,,,,,,,,,,,,,,
,,,,,,,,,,,MACROD2,,,,,,,,,,,,,,
,,,,,,,,,,,LOX,,,,,,,,,,,,,,
,,,,,,,,,,,ISG20,,,,,,,,,,,,,,
,,,,,,,,,,,FLRT3,,,,,,,,,,,,,,
,,,,,,,,,,,MIR95,,,,,,,,,,,,,,
,,,,,,,,,,,NPM1,,,,,,,,,,,,,,
,,,,,,,,,,,TMEM67,,,,,,,,,,,,,,
,,,,,,,,,,,HERC5,,,,,,,,,,,,,,
,,,,,,,,,,,ACTL6A,,,,,,,,,,,,,,
,,,,,,,,,,,SMDT1,,,,,,,,,,,,,,
,,,,,,,,,,,CPEB2,,,,,,,,,,,,,,
,,,,,,,,,,,PGAM2,,,,,,,,,,,,,,
,,,,,,,,,,,POLM,,,,,,,,,,,,,,
,,,,,,,,,,,OR2G2,,,,,,,,,,,,,,
,,,,,,,,,,,OR2G3,,,,,,,,,,,,,,
,,,,,,,,,,,KLF10,,,,,,,,,,,,,,
,,,,,,,,,,,CLEC4M,,,,,,,,,,,,,,
,,,,,,,,,,,ATN1,,,,,,,,,,,,,,
,,,,,,,,,,,BHLHE40,,,,,,,,,,,,,,
,,,,,,,,,,,ASS1,,,,,,,,,,,,,,
,,,,,,,,,,,IMPA2,,,,,,,,,,,,,,
,,,,,,,,,,,PTPN6,,,,,,,,,,,,,,
,,,,,,,,,,,ARL8B,,,,,,,,,,,,,,
,,,,,,,,,,,CEP250,,,,,,,,,,,,,,
,,,,,,,,,,,UBA1,,,,,,,,,,,,,,
,,,,,,,,,,,EDEM1,,,,,,,,,,,,,,
,,,,,,,,,,,UCP3,,,,,,,,,,,,,,
,,,,,,,,,,,CCDC66,,,,,,,,,,,,,,
,,,,,,,,,,,AKIRIN2,,,,,,,,,,,,,,
,,,,,,,,,,,STXBP3,,,,,,,,,,,,,,
,,,,,,,,,,,LAT2,,,,,,,,,,,,,,
,,,,,,,,,,,KIAA0319,,,,,,,,,,,,,,
,,,,,,,,,,,ZNF658,,,,,,,,,,,,,,
,,,,,,,,,,,ZNF764,,,,,,,,,,,,,,
,,,,,,,,,,,OR2K2,,,,,,,,,,,,,,
,,,,,,,,,,,HNF4A,,,,,,,,,,,,,,
,,,,,,,,,,,POLD4,,,,,,,,,,,,,,
,,,,,,,,,,,SCN11A,,,,,,,,,,,,,,
,,,,,,,,,,,KLF9,,,,,,,,,,,,,,
,,,,,,,,,,,ECPAS,,,,,,,,,,,,,,
,,,,,,,,,,,PPP1CA,,,,,,,,,,,,,,
,,,,,,,,,,,UGT3A2,,,,,,,,,,,,,,
,,,,,,,,,,,OR2B2,,,,,,,,,,,,,,
,,,,,,,,,,,XBP1,,,,,,,,,,,,,,
,,,,,,,,,,,ITGAL,,,,,,,,,,,,,,
,,,,,,,,,,,RFC2,,,,,,,,,,,,,,
,,,,,,,,,,,RPL13A,,,,,,,,,,,,,,
,,,,,,,,,,,PPP1R11,,,,,,,,,,,,,,
,,,,,,,,,,,SYT11,,,,,,,,,,,,,,
,,,,,,,,,,,PIK3R4,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM31,,,,,,,,,,,,,,
,,,,,,,,,,,INO80B,,,,,,,,,,,,,,
,,,,,,,,,,,SKP2,,,,,,,,,,,,,,
,,,,,,,,,,,AKR1C2,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM40,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM10,,,,,,,,,,,,,,
,,,,,,,,,,,CLDN1,,,,,,,,,,,,,,
,,,,,,,,,,,CSNK2A2,,,,,,,,,,,,,,
,,,,,,,,,,,TRIM15,,,,,,,,,,,,,,
,,,,,,,,,,,WDR83,,,,,,,,,,,,,,
,,,,,,,,,,,POMT2,,,,,,,,,,,,,,
,,,,,,,,,,,PTPRCAP,,,,,,,,,,,,,,
,,,,,,,,,,,CORO1B,,,,,,,,,,,,,,
,,,,,,,,,,,DCTPP1,,,,,,,,,,,,,,
,,,,,,,,,,,NEURL1,,,,,,,,,,,,,,
,,,,,,,,,,,AFG3L2,,,,,,,,,,,,,,
,,,,,,,,,,,GRB2,,,,,,,,,,,,,,
,,,,,,,,,,,INHBA,,,,,,,,,,,,,,
,,,,,,,,,,,UBQLN4,,,,,,,,,,,,,,
,,,,,,,,,,,TRBD1,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ1-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ1-2,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ1-3,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ1-4,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ1-5,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ1-6,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ2-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ2-3,,,,,,,,,,,,,,
,,,,,,,,,,,TRBJ2-7,,,,,,,,,,,,,,
,,,,,,,,,,,TRBV30,,,,,,,,,,,,,,
,,,,,,,,,,,TRPV6,,,,,,,,,,,,,,
,,,,,,,,,,,SUV39H1,,,,,,,,,,,,,,
,,,,,,,,,,,ATF6B,,,,,,,,,,,,,,
,,,,,,,,,,,PCSK1N,,,,,,,,,,,,,,
,,,,,,,,,,,BGLAP,,,,,,,,,,,,,,
,,,,,,,,,,,PRDM5,,,,,,,,,,,,,,
,,,,,,,,,,,PQBP1,,,,,,,,,,,,,,
,,,,,,,,,,,G3BP1,,,,,,,,,,,,,,
,,,,,,,,,,,JUNB,,,,,,,,,,,,,,
,,,,,,,,,,,PRDX2,,,,,,,,,,,,,,
,,,,,,,,,,,ADCY7,,,,,,,,,,,,,,
,,,,,,,,,,,AUP1,,,,,,,,,,,,,,
,,,,,,,,,,,POLR2A,,,,,,,,,,,,,,
,,,,,,,,,,,RNASEH2A,,,,,,,,,,,,,,
,,,,,,,,,,,ZNF16,,,,,,,,,,,,,,
,,,,,,,,,,,FKBPL,,,,,,,,,,,,,,
,,,,,,,,,,,MYBBP1A,,,,,,,,,,,,,,
,,,,,,,,,,,ATIC,,,,,,,,,,,,,,
,,,,,,,,,,,PIP,,,,,,,,,,,,,,
,,,,,,,,,,,OR4E2,,,,,,,,,,,,,,
,,,,,,,,,,,SIGLEC1,,,,,,,,,,,,,,
,,,,,,,,,,,ADRB2,,,,,,,,,,,,,,
,,,,,,,,,,,EDEM2,,,,,,,,,,,,,,
,,,,,,,,,,,ALOX15,,,,,,,,,,,,,,
,,,,,,,,,,,EXT1,,,,,,,,,,,,,,
,,,,,,,,,,,MCU,,,,,,,,,,,,,,
,,,,,,,,,,,PELP1,,,,,,,,,,,,,,
,,,,,,,,,,,G3BP2,,,,,,,,,,,,,,
,,,,,,,,,,,TARM1,,,,,,,,,,,,,,
,,,,,,,,,,,TERB2,,,,,,,,,,,,,,
,,,,,,,,,,,WASL,,,,,,,,,,,,,,
,,,,,,,,,,,TFPT,,,,,,,,,,,,,,
,,,,,,,,,,,PLA2G4B,,,,,,,,,,,,,,
,,,,,,,,,,,STRN3,,,,,,,,,,,,,,
,,,,,,,,,,,HDAC10,,,,,,,,,,,,,,
,,,,,,,,,,,LRP2,,,,,,,,,,,,,,
,,,,,,,,,,,TFR2,,,,,,,,,,,,,,
,,,,,,,,,,,HAO1,,,,,,,,,,,,,,
,,,,,,,,,,,LILRA3,,,,,,,,,,,,,,
,,,,,,,,,,,LILRA5,,,,,,,,,,,,,,
,,,,,,,,,,,PLCB1,,,,,,,,,,,,,,
,,,,,,,,,,,RNF5,,,,,,,,,,,,,,
,,,,,,,,,,,NLRP2,,,,,,,,,,,,,,
,,,,,,,,,,,LILRA4,,,,,,,,,,,,,,
,,,,,,,,,,,PDCD4,,,,,,,,,,,,,,
,,,,,,,,,,,LAIR1,,,,,,,,,,,,,,
,,,,,,,,,,,LEF1,,,,,,,,,,,,,,
,,,,,,,,,,,BCL2L10,,,,,,,,,,,,,,
,,,,,,,,,,,NEDD4,,,,,,,,,,,,,,
,,,,,,,,,,,CD8B2,,,,,,,,,,,,,,
,,,,,,,,,,,RNF183,,,,,,,,,,,,,,
,,,,,,,,,,,BSPRY,,,,,,,,,,,,,,
,,,,,,,,,,,ALAD,,,,,,,,,,,,,,
,,,,,,,,,,,HLA-DRA,,,,,,,,,,,,,,
,,,,,,,,,,,NLRP7,,,,,,,,,,,,,,
,,,,,,,,,,,PPEF1,,,,,,,,,,,,,,
,,,,,,,,,,,POLE3,,,,,,,,,,,,,,
,,,,,,,,,,,SHOC2,,,,,,,,,,,,,,
,,,,,,,,,,,TUBB,,,,,,,,,,,,,,
,,,,,,,,,,,IER3,,,,,,,,,,,,,,
,,,,,,,,,,,MAPK9,,,,,,,,,,,,,,
,,,,,,,,,,,EPO,,,,,,,,,,,,,,
,,,,,,,,,,,KDM3A,,,,,,,,,,,,,,
,,,,,,,,,,,TDO2,,,,,,,,,,,,,,
,,,,,,,,,,,PDK3,,,,,,,,,,,,,,
,,,,,,,,,,,KIR3DS1,,,,,,,,,,,,,,
,,,,,,,,,,,ADRA2A,,,,,,,,,,,,,,
,,,,,,,,,,,PABPN1,,,,,,,,,,,,,,
,,,,,,,,,,,LYVE1,,,,,,,,,,,,,,
,,,,,,,,,,,TLE5,,,,,,,,,,,,,,
,,,,,,,,,,,IFNB1,,,,,,,,,,,,,,
,,,,,,,,,,,IFNW1,,,,,,,,,,,,,,
,,,,,,,,,,,IFNA21,,,,,,,,,,,,,,
,,,,,,,,,,,SEC16A,,,,,,,,,,,,,,
,,,,,,,,,,,LEPR,,,,,,,,,,,,,,
,,,,,,,,,,,NGB,,,,,,,,,,,,,,
,,,,,,,,,,,RNASE3,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV6,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV7,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV8-1,,,,,,,,,,,,,,
,,,,,,,,,,,TIGAR,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV9-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV10,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV12-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV8-2,,,,,,,,,,,,,,
,,,,,,,,,,,SHANK3,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV8-3,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV13-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV12-2,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV8-4,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV13-2,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV14DV4,,,,,,,,,,,,,,
,,,,,,,,,,,FGF23,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV9-2,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV12-3,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV8-6,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV16,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV17,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV18,,,,,,,,,,,,,,
,,,,,,,,,,,CCND2,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV19,,,,,,,,,,,,,,
,,,,,,,,,,,MPST,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV20,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV21,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV22,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV23DV6,,,,,,,,,,,,,,
,,,,,,,,,,,TRDV1,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV24,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV25,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV26-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV8-7,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV27,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV29DV5,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV30,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV26-2,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV34,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV36DV7,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV38-1,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV38-2DV8,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV39,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV40,,,,,,,,,,,,,,
,,,,,,,,,,,TRAV41,,,,,,,,,,,,,,
,,,,,,,,,,,PRR5,,,,,,,,,,,,,,
,,,,,,,,,,,BAD,,,,,,,,,,,,,,
,,,,,,,,,,,DUOX2,,,,,,,,,,,,,,
,,,,,,,,,,,NCR1,,,,,,,,,,,,,,
,,,,,,,,,,,IGHV7-4-1,,,,,,,,,,,,,,
,,,,,,,,,,,TSC22D3,,,,,,,,,,,,,,
,,,,,,,,,,,MMP19,,,,,,,,,,,,,,
,,,,,,,,,,,IGHV7-81,,,,,,,,,,,,,,
,,,,,,,,,,,DUOX1,,,,,,,,,,,,,,
,,,,,,,,,,,MAPK8,,,,,,,,,,,,,,
,,,,,,,,,,,CTSC,,,,,,,,,,,,,,
,,,,,,,,,,,HCST,,,,,,,,,,,,,,
